Linux 3.10.0-862.11.6.el7.x86_64 (rhel7-2.example.com) 	2018-09-30 	_x86_64_	(6 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
06:20:01 AM       2      0.20      0.00      0.12      0.04      0.00      0.00      0.00      0.00      0.00     99.63
06:20:01 AM       3      0.19      0.00      0.13      0.21      0.00      0.00      0.00      0.00      0.00     99.47
06:20:01 AM       4      0.22      0.00      0.13      0.07      0.00      0.00      0.00      0.00      0.00     99.59
06:20:01 AM       5      0.24      0.00      0.20      0.37      0.00      0.00      0.00      0.00      0.00     99.20
06:30:01 AM     all      0.25      0.00      0.24      0.13      0.00      0.00      0.00      0.00      0.00     99.38
06:30:01 AM       0      0.39      0.00      0.36      0.09      0.00      0.00      0.00      0.00      0.00     99.15
06:30:01 AM       1      0.26      0.00      0.18      0.08      0.00      0.00      0.00      0.00      0.00     99.48
06:30:01 AM       2      0.29      0.00      0.17      0.02      0.00      0.00      0.00      0.00      0.00     99.51
06:30:01 AM       3      0.19      0.00      0.17      0.18      0.00      0.00      0.00      0.00      0.00     99.46
06:30:01 AM       4      0.16      0.00      0.27      0.12      0.00      0.00      0.00      0.00      0.00     99.45
06:30:01 AM       5      0.23      0.00      0.27      0.27      0.00      0.00      0.00      0.00      0.00     99.22
06:40:01 AM     all      0.24      0.00      0.17      0.16      0.00      0.00      0.00      0.00      0.00     99.43
06:40:01 AM       0      0.37      0.00      0.32      0.16      0.00      0.00      0.00      0.00      0.00     99.15
06:40:01 AM       1      0.24      0.00      0.19      0.10      0.00      0.00      0.00      0.00      0.00     99.47
06:40:01 AM       2      0.20      0.00      0.12      0.06      0.00      0.00      0.00      0.00      0.00     99.62
06:40:01 AM       3      0.15      0.00      0.13      0.20      0.00      0.00      0.00      0.00      0.00     99.52
06:40:01 AM       4      0.19      0.00      0.14      0.03      0.00      0.00      0.00      0.00      0.00     99.64
06:40:01 AM       5      0.26      0.00      0.15      0.39      0.00      0.00      0.00      0.00      0.00     99.20
06:50:01 AM     all      0.24      0.00      0.18      0.23      0.00      0.00      0.00      0.00      0.00     99.35
06:50:01 AM       0      0.34      0.00      0.36      0.19      0.00      0.00      0.00      0.00      0.00     99.10
06:50:01 AM       1      0.27      0.00      0.20      0.21      0.00      0.00      0.00      0.00      0.00     99.32
06:50:01 AM       2      0.21      0.00      0.12      0.14      0.00      0.00      0.00      0.00      0.00     99.52
06:50:01 AM       3      0.17      0.00      0.12      0.28      0.00      0.00      0.00      0.00      0.00     99.43
06:50:01 AM       4      0.22      0.00      0.14      0.12      0.00      0.00      0.00      0.00      0.00     99.52
06:50:01 AM       5      0.21      0.00      0.13      0.45      0.00      0.00      0.00      0.00      0.00     99.21
07:00:01 AM     all      0.59      0.00      0.26      0.18      0.00      0.00      0.00      0.00      0.00     98.97
07:00:01 AM       0      0.41      0.00      0.41      0.25      0.00      0.00      0.00      0.00      0.00     98.93
07:00:01 AM       1      0.19      0.00      0.24      0.08      0.00      0.00      0.00      0.00      0.00     99.49
07:00:01 AM       2      0.25      0.00      0.16      0.10      0.00      0.00      0.00      0.00      0.00     99.49
07:00:01 AM       3      0.24      0.00      0.20      0.19      0.00      0.00      0.00      0.00      0.00     99.37
07:00:01 AM       4      1.95      0.00      0.29      0.06      0.00      0.00      0.00      0.00      0.00     97.71
07:00:01 AM       5      0.52      0.00      0.24      0.41      0.00      0.00      0.00      0.00      0.00     98.83
07:10:01 AM     all      0.27      0.00      0.20      0.18      0.00      0.00      0.00      0.00      0.00     99.36
07:10:01 AM       0      0.41      0.00      0.43      0.09      0.00      0.00      0.00      0.00      0.00     99.06
07:10:01 AM       1      0.20      0.00      0.18      0.17      0.00      0.00      0.00      0.00      0.00     99.45
07:10:01 AM       2      0.16      0.00      0.11      0.03      0.00      0.00      0.00      0.00      0.00     99.71
07:10:01 AM       3      0.26      0.00      0.12      0.19      0.00      0.00      0.00      0.00      0.00     99.43
07:10:01 AM       4      0.32      0.00      0.20      0.10      0.00      0.00      0.00      0.00      0.00     99.38
07:10:01 AM       5      0.24      0.00      0.16      0.49      0.00      0.00      0.00      0.00      0.00     99.11
07:20:01 AM     all      0.23      0.00      0.18      0.19      0.00      0.00      0.00      0.00      0.00     99.39
07:20:01 AM       0      0.34      0.00      0.37      0.19      0.00      0.00      0.00      0.00      0.00     99.09
07:20:01 AM       1      0.22      0.00      0.19      0.20      0.00      0.00      0.00      0.00      0.00     99.39
07:20:01 AM       2      0.17      0.00      0.12      0.05      0.00      0.00      0.00      0.00      0.00     99.66
07:20:01 AM       3      0.19      0.00      0.10      0.36      0.00      0.00      0.00      0.00      0.00     99.35
07:20:01 AM       4      0.22      0.00      0.16      0.04      0.00      0.00      0.00      0.00      0.00     99.58
07:20:01 AM       5      0.27      0.00      0.16      0.28      0.00      0.00      0.00      0.00      0.00     99.29

07:20:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:30:01 AM     all      0.24      0.00      0.24      0.17      0.00      0.00      0.00      0.00      0.00     99.35
07:30:01 AM       0      0.38      0.00      0.38      0.13      0.00      0.00      0.00      0.00      0.00     99.10
07:30:01 AM       1      0.20      0.00      0.20      0.11      0.00      0.00      0.00      0.00      0.00     99.49
07:30:01 AM       2      0.23      0.00      0.18      0.04      0.00      0.00      0.00      0.00      0.00     99.55
07:30:01 AM       3      0.23      0.00      0.22      0.24      0.00      0.00      0.00      0.00      0.00     99.31
07:30:01 AM       4      0.22      0.00      0.30      0.02      0.00      0.00      0.00      0.00      0.00     99.47
07:30:01 AM       5      0.20      0.00      0.15      0.48      0.00      0.00      0.00      0.00      0.00     99.17
07:40:01 AM     all      0.23      0.00      0.17      0.16      0.00      0.00      0.00      0.00      0.00     99.44
07:40:01 AM       0      0.35      0.00      0.35      0.08      0.00      0.00      0.00      0.00      0.00     99.22
07:40:01 AM       1      0.18      0.00      0.17      0.08      0.00      0.00      0.00      0.00      0.00     99.56
07:40:01 AM       2      0.21      0.00      0.13      0.04      0.00      0.00      0.00      0.00      0.00     99.62
07:40:01 AM       3      0.24      0.00      0.14      0.29      0.00      0.00      0.00      0.00      0.00     99.34
07:40:01 AM       4      0.21      0.00      0.12      0.03      0.00      0.00      0.00      0.00      0.00     99.65
07:40:01 AM       5      0.21      0.00      0.11      0.43      0.00      0.00      0.00      0.00      0.00     99.25
07:50:01 AM     all      0.23      0.00      0.18      0.20      0.00      0.00      0.00      0.00      0.00     99.39
07:50:01 AM       0      0.39      0.00      0.39      0.23      0.00      0.00      0.00      0.00      0.00     98.99
07:50:01 AM       1      0.17      0.00      0.17      0.07      0.00      0.00      0.00      0.00      0.00     99.59
07:50:01 AM       2      0.20      0.00      0.13      0.13      0.00      0.00      0.00      0.00      0.00     99.53
07:50:01 AM       3      0.22      0.00      0.12      0.18      0.00      0.00      0.00      0.00      0.00     99.48
07:50:01 AM       4      0.18      0.00      0.13      0.08      0.00      0.00      0.00      0.00      0.00     99.61
07:50:01 AM       5      0.25      0.00      0.14      0.49      0.00      0.00      0.00      0.00      0.00     99.12
08:00:01 AM     all      0.24      0.00      0.20      0.17      0.00      0.00      0.00      0.00      0.00     99.38
08:00:01 AM       0      0.37      0.00      0.38      0.20      0.00      0.00      0.00      0.00      0.00     99.06
08:00:01 AM       1      0.20      0.00      0.24      0.05      0.00      0.00      0.00      0.00      0.00     99.51
08:00:01 AM       2      0.25      0.00      0.14      0.05      0.00      0.00      0.00      0.00      0.00     99.56
08:00:01 AM       3      0.21      0.00      0.15      0.18      0.00      0.00      0.00      0.00      0.00     99.46
08:00:01 AM       4      0.22      0.00      0.13      0.03      0.00      0.00      0.00      0.00      0.00     99.62
08:00:01 AM       5      0.21      0.00      0.17      0.54      0.00      0.00      0.00      0.00      0.00     99.09
08:10:01 AM     all      0.27      0.00      0.20      0.16      0.00      0.00      0.00      0.00      0.00     99.37
08:10:01 AM       0      0.33      0.00      0.33      0.14      0.00      0.00      0.00      0.00      0.00     99.20
08:10:01 AM       1      0.26      0.00      0.22      0.05      0.00      0.00      0.00      0.00      0.00     99.46
08:10:01 AM       2      0.23      0.00      0.15      0.08      0.00      0.00      0.00      0.00      0.00     99.54
08:10:01 AM       3      0.15      0.00      0.19      0.18      0.00      0.00      0.00      0.00      0.00     99.48
08:10:01 AM       4      0.35      0.00      0.16      0.02      0.00      0.00      0.00      0.00      0.00     99.47
08:10:01 AM       5      0.26      0.00      0.15      0.48      0.00      0.00      0.00      0.00      0.00     99.10
08:20:02 AM     all      0.23      0.00      0.18      0.16      0.00      0.00      0.00      0.00      0.00     99.43
08:20:02 AM       0      0.36      0.00      0.33      0.07      0.00      0.00      0.00      0.00      0.00     99.24
08:20:02 AM       1      0.18      0.00      0.13      0.04      0.00      0.00      0.00      0.00      0.00     99.65
08:20:02 AM       2      0.25      0.00      0.14      0.08      0.00      0.00      0.00      0.00      0.00     99.53
08:20:02 AM       3      0.21      0.00      0.16      0.19      0.00      0.00      0.00      0.00      0.00     99.43
08:20:02 AM       4      0.18      0.00      0.18      0.05      0.00      0.00      0.00      0.00      0.00     99.59
08:20:02 AM       5      0.22      0.00      0.12      0.52      0.00      0.00      0.00      0.00      0.00     99.13
08:30:01 AM     all      0.24      0.00      0.24      0.24      0.00      0.00      0.00      0.00      0.00     99.29
08:30:01 AM       0      0.35      0.00      0.35      0.11      0.00      0.00      0.00      0.00      0.00     99.18
08:30:01 AM       1      0.26      0.00      0.24      0.18      0.00      0.00      0.00      0.00      0.00     99.33
08:30:01 AM       2      0.22      0.00      0.15      0.03      0.00      0.00      0.00      0.00      0.00     99.60
08:30:01 AM       3      0.20      0.00      0.23      0.40      0.00      0.00      0.00      0.00      0.00     99.17
08:30:01 AM       4      0.18      0.00      0.27      0.04      0.00      0.00      0.00      0.00      0.00     99.52
08:30:01 AM       5      0.24      0.00      0.18      0.66      0.00      0.00      0.00      0.00      0.00     98.92
08:40:01 AM     all      0.24      0.00      0.18      0.17      0.00      0.00      0.00      0.00      0.00     99.41
08:40:01 AM       0      0.38      0.00      0.36      0.07      0.00      0.00      0.00      0.00      0.00     99.19
08:40:01 AM       1      0.24      0.00      0.17      0.09      0.00      0.00      0.00      0.00      0.00     99.50
08:40:01 AM       2      0.18      0.00      0.12      0.07      0.00      0.00      0.00      0.00      0.00     99.64
08:40:01 AM       3      0.19      0.00      0.18      0.17      0.00      0.00      0.00      0.00      0.00     99.46
08:40:01 AM       4      0.17      0.00      0.12      0.06      0.00      0.00      0.00      0.00      0.00     99.65
08:40:01 AM       5      0.27      0.00      0.14      0.59      0.00      0.00      0.00      0.00      0.00     98.99
08:50:01 AM     all      0.24      0.00      0.18      0.21      0.00      0.00      0.00      0.00      0.00     99.37
08:50:01 AM       0      0.37      0.00      0.37      0.08      0.00      0.00      0.00      0.00      0.00     99.18
08:50:01 AM       1      0.28      0.00      0.17      0.10      0.00      0.00      0.00      0.00      0.00     99.44
08:50:01 AM       2      0.20      0.00      0.13      0.05      0.00      0.00      0.00      0.00      0.00     99.62
08:50:01 AM       3      0.17      0.00      0.14      0.30      0.00      0.00      0.00      0.00      0.00     99.39
08:50:01 AM       4      0.20      0.00      0.14      0.13      0.00      0.00      0.00      0.00      0.00     99.53
